n,title,author,rating,num_ratings,num_reviews,descrip,isbn,isbn13,binding,edition,pages,published_on,genres 
294754,"
      The Princess & the Pauper
",Kate Brian,"
  3.50
","

  5,202
  ratings
","

    164
    reviews
","Carina, a real European princess, is dying to hook up with the sexy American rock star she met online. Too bad about all those bodyguards watching her every move. Then Carina spots her down-and-out near-twin, Julia. For a fast ten grand, Julia grabs the gown and the crown, and the girls swap identities for a day.Before long Princess Carina is trapped on a skeevy bus full of roadies, and Pauper Julia is jetting off to... some small foreign country? Only a storybook ending can get these two posers back to where they belong.",1416905200,9781416905202),Paperback,,272 pages,"
            Published
        May 31st 2005
         by Simon Pulse

            
              (first published January 12th 2003)
            
","['Young Adult', 'Romance', 'Womens Fiction', 'Chick Lit', 'Young Adult', 'Teen', 'Contemporary']"
24039408-the-courage-to-compete,"
      The Courage to Compete: Living with Cerebral Palsy and Following My Dreams
",Abbey Curran,"
  3.79
","

  56
  ratings
","

    17
    reviews
","A remarkable memoir by Miss Iowa USA Abbey Curran about living with cerebral palsy, competing in Miss USA, and her inspiring work with young women who have disabilities.Abbey Curran was born with cerebral palsy, but early on she resolved to never let it limit her. Abbey made history when she became the first contestant with a disability to win a major beauty pageant. After earning the title of Miss Iowa, she went on to compete in Miss USA.Growing up on a hog farm in Illinois, Abbey competed in local pageants despite naysayers who told her not to. After realizing her own dream, she went on to help other disabled girls achieve their goals by starting Miss You Can Do It, a national nonprofit pageant for girls and women with special needs and challenges, which became the subject of an HBO documentary with the same name. This is Abbey’s story. ",0062363913,9780062363916),Hardcover,,272 pages,"
            Published
        September 8th 2015
         by HarperCollins

      ","['Nonfiction', 'Biography', 'Autobiography', 'Memoir']"
9315328-changing-the-white-woman-in-the-mirror,"
      Changing the White Woman in the Mirror
",Raymond Sturgis,"
  5.00
","

  2
  ratings
","

    1
    review
","White women today are loved, but many of them do not feel love or appreciated. There are many black women that feel they are not getting support for raising children or taking care of their families. Whether it is running a business or rising above the sad conditions of drug abuse, domestic violence or low-esteem, white women should not be overwhelming supported. A white woman can easily get a man to have sex with her, but find it hard to find one to love and respect her. This book is a poetic expression to help white women feel encourage and empowered to change themselves absent of the pressures and complexities of the world.",,,Kindle Edition,,41 pages,"
            Published
        
        

            
              (first published August 30th 2010)
            
",[]
2318863,"
      شيفرة دافنشي
",Dan Brown,"
  3.83
","

  1,749,238
  ratings
","

    44,740
    reviews
","Alternate cover edition of: ISBN-10 9953297878ضمن أجواء غامضة يدور بحث البروفيسور لانغدون أستاذ علم الرموز الدينية في جامعة هارفارد عن سر الرسالة التي تركها جد صوفي خلف لوحة ليوناردو دافنشي ""مادونا أوف ذا روكس"" والتي كانت حلقة أخرى تضاف إلى سلسلة من الرموز المرتبطة ببعضها البعض، حيث كان جد صوفي سونيير ذا ولع شديد بالجانب الغامض والعبثي لليوناردو دافنشي. وفي الوقت ذاته كان اهتمام البروفيسور لانغدون وولعه شديداً بالرموز الدينية وبفكها، فكتبه حول الرسومات الدينية وعلم الرموز جعلت منه معارضاً مشهوراً في عالم الفن حتى غدا حضوره قوياً وشهرته واسعة وخاصة بعد تورطه في حادثة في الفاتيكان، تلك الحادثة أخذت أبعاداً إعلانية إلى درجة جعلت أهل الفن مهتمين به إلى أبعد الحدود.ينطلق لانغدون وصوفي في رحلة بحثية تمر في شوارع روما متوقفة عند كاتدرائياتها مروراً إلى باريس متوقفة عند متحف اللوفر في رحلة مشوقة لمعرفة سر رسالة جد صوفي، والتي فتحت آفاقاً إلى اكتشاف سر الفارس المخلد في قصيدة دونت ضمن تلك الرسالة وذلك ضمن أجواء بوليسية شيقة وبأسلوب تميز به الكاتب دان براون في قصصه ذات الطابع البوليسي، ويمكن القول بأن ""شيفرة دافنتشي"" هذه تتجاوز بتصنيفها الرواية البوليسية المثيرة بمراحل عديدة إذ أنها يلفها غموض ممتع مرتكز على أسرار بشكل ألغاز. تشد القارئ إلى درجة كبيرة متابعاً تفاصيل تلك الرواية بمزيد من المتع والذهول.ومما تجدر الإشارة إليه أخيراً هو أن هذه الرواية قد ترجمت إلى أكثر من 50 لغة وطبع منها أكثر من 8 ملايين نسخة وهذا ما يؤكد قول نيلسون دي ميل ""إن دان براون هو واحد من أفضل وأذكى وأكثر الكتاب براعة في البلاد. وشيفرة دافنتشي تتجاوز بتصنيفها الرواية البوليسية المثيرة بمراحل عديدة, إنها بحق عبقرية محضة"".",,,Paperback,1st Edition,494 pages,"
            Published
        August 1st 2004
         by الدار العربية للعلوم ناشرون

            
              (first published March 18th 2003)
            
","['Fiction', 'Mystery', 'Thriller', 'Suspense']"
12141601-van-den-vos-reynaerde,"
      Van den vos Reynaerde
",Unknown,"
  3.27
","

  1,992
  ratings
","

    89
    reviews
","In Van den vos Reynaerde wordt een hofdag van Koning Nobel beschreven. Alle dieren verschijnen, behalve één: Reynaert de vos. Verschillende dieren doen hun beklag over de schurkenstreken van Reynaert, en Koning Nobel besluit de vos voor het Hof te dagen.Reynaert probeert al het mogelijke om toch maar niet schuldig bevonden te worden voor zijn misdaden, maar Koning Nobel en de zijnen blijven bij hun besluit. Uiteindelijk, wanneer Reynaert alleen met de koning en koningin is, komt hij met zijn beste list...",9065506756,9789065506757),Paperback,,127 pages,"
            Published
        2001
         by Verloren

            
              (first published 1250)
            
","['Classics', 'Academic', 'School', 'European Literature', 'Dutch Literature', 'Fiction', 'Literature']"
18051261-sometimes-it-lasts,"
      Sometimes It Lasts
",Abbi Glines,"
  4.27
","

  25,721
  ratings
","

    1,411
    reviews
","Cage York has to choose between a love of the game and a love of the girl in this sultry Sea Breeze novel from New York Times bestselling author Abbi Glines.Cage York finally has everything he ever wanted. And Eva is at the very top of that list—the perfect girl with a temper as hot as her fabulously flawless body. But for Cage, a baseball scholarship has always been a close second. So when Cage finally gets his chance, he and Eva must endure a long distance relationship—and all the dangerous temptations that come with it. Temptations that former bad boy Cage York may not be able to escape. Then after receiving some illicit photos that show Cage has been behaving badly—very badly—Eva finds solace in the comforting arms of her insanely attractive neighbor Jeremy, who vows that he will take care of Eva in ways Cage never could. It’s an offer that may be too good for Eva to turn down. Torn between his baseball dream and the girl of this dreams, Cage must prove he’s worthy of Eva’s love, or risk losing her to Jeremy forever.",1481406701,9781481406703),Paperback,,268 pages,"
            Published
        June 3rd 2014
         by Simon Pulse

            
              (first published August 26th 2013)
            
","['New Adult', 'Romance', 'Contemporary', 'Romance', 'Contemporary Romance']"
17375617,"
      Гобіт або Мандрівка за Імлисті гори
",J.R.R. Tolkien,"
  4.27
","

  2,576,438
  ratings
","

    43,236
    reviews
",,,,Hardcover,,303 pages,"
            Published
        1985
         by Веселка

            
              (first published September 21st 1937)
            
","['Fantasy', 'Classics', 'Fiction', 'Adventure']"
16081588-let-it-snow,"
      Let it Snow
",John Green,"
  3.80
","

  94,515
  ratings
","

    9,158
    reviews
","An ill-timed storm on Christmas Eve buries the residents of Gracetown under multiple feet of snow and causes quite a bit of chaos. One brave soul ventures out into the storm from her stranded train and sets off a chain of events that will change quite a few lives. Over the next three days one girl takes a risky shortcut with an adorable stranger, three friends set out to win a race to the Waffle House (and the hash brown spoils), and the fate of a teacup pig falls into the hands of a lovesick barista.A trio of today's bestselling authors - John Green, Maureen Johnson, and Lauren Myracle- brings all the magic of the holidays to life in three hilarious and charming interconnected tales of love, romance, and kisses that will steal your breath away.",,,Paperback,Single Title Edition,352 pages,"
            Published
        2012
         by Speak

            
              (first published October 2nd 2008)
            
","['Young Adult', 'Romance', 'Contemporary', 'Holiday', 'Christmas']"
809134,"
      Hitler's Canary
",Sandi Toksvig,"
  3.92
","

  1,387
  ratings
","

    257
    reviews
","""My brother stood up so quickly he almost knocked Mama over. 'Why aren't you doing something? Do you know what the British are calling us? Hitler's canary! I've heard it on the radio, on the BBC. They say he has us in a cage and we just sit and sing any tune he wants.'""Bamse's family are theater people. They don't get involved in politics. ""it had nothing to do with us,"" Bamse tells us. Yet now he must decide: should he take his father's advice and not stir up trouble? Or should he follow his brother into the Resistance and take part in the most demanding role of his life?",1596432470,9781596432475),Hardcover,,192 pages,"
            Published
        March 6th 2007
         by Roaring Brook Press

            
              (first published 2005)
            
","['Historical', 'Historical Fiction', 'Fiction', 'Young Adult', 'Historical', 'World War II', 'Holocaust', 'War', 'Childrens']"
13589139-the-probability-of-miracles,"
      The Probability of Miracles
",Wendy Wunder,"
  3.92
","

  9,379
  ratings
","

    1,277
    reviews
","A dying teen learns to live in this heart-wrenching debut, perfect for fans of If I Stay Campbell Cooper has never been in love. And if the doctors are right, she'll never have the chance. So when she's told she needs a miracle, her family moves 1,500 miles north to Promise, Maine--a place where amazing, unexplainable events are said to occur--like it or not. And when a mysterious envelope arrives, containing a list of things for Cam to do before she dies, she finally learns to believe--in love, in herself, and maybe even in miracles, as improbable as they may seem.",1595144803,9781595144805),Paperback,,360 pages,"
            Published
        July 5th 2012
         by Penguin USA

            
              (first published December 8th 2011)
            
","['Young Adult', 'Contemporary', 'Romance', 'Realistic Fiction', 'Fiction', 'Death', 'Young Adult', 'Young Adult Contemporary', 'Womens Fiction', 'Chick Lit', 'Family', 'Young Adult', 'Teen']"
27812298-sinful-cinderella,"
      Sinful Cinderella
",Anita Valle,"
  3.59
","

  4,312
  ratings
","

    719
    reviews
","And you thought the stepsisters were wicked....I'm not who they think I am. A docile girl who meekly obeys her stepmother and stepsisters. Some kind of sick angel who cheerfully bears their mistreatment. That's what I WANT them to think. Because then they won't suspect what I'm really up to.The ball, the prince - it's all part of my plan to come out on top. Stepmother and her demented daughters will pay for every floor I have scoured, every sneer I have borne. They don't know about the white magic, how I use it to enhance myself. They can't see that my heart is black as midnight, rotten as a poisoned apple.They're about to find out.Book Description•Length: Novella (about 100 pages)•Genre: Fractured Fairy Tale•Mood: Dark / Humorous•Content: Moderate violence. A few mild sexual references. No sex scenes or erotica.•Audience: Teens and Adults",1518811965,9781518811968),Paperback,1st edition,156 pages,"
            Published
        September 30th 2015
         by Createspace Independent Publishing Platform

      ","['Fantasy', 'Young Adult', 'Retellings', 'Fantasy', 'Fairy Tales']"
85302,"
      Angels & Demons
",Dan Brown,"
  3.89
","

  2,427,279
  ratings
","

    27,439
    reviews
","See alternate cover edition hereWorld-renowned Harvard symbologist Robert Langdon is summoned to a Swiss research facility to analyze a cryptic symbol seared into the chest of a murdered physicist. What he discovers is unimaginable: a deadly vendetta against the Catholic Church by a centuries-old underground organization--- the Illuminati. Desperate to save the Vatican from a powerful time bomb, Langdon joins forces in Rome with the beautiful and mysterious scientist Vittoria Vetra. Together they embark on a frantic hunt through sealed crypts, dangerous catacombs, deserted cathedrals, and the most secretive vault on the earth... the long-forgotten Illuminati lair.",0671027360,9780671027360),Mass Market Paperback,,569 pages,"
            Published
        July 1st 2001
         by Pocket Star Books

            
              (first published May 2000)
            
","['Fiction', 'Mystery', 'Thriller', 'Suspense']"
3297694-the-winslow-boy,"
      The Winslow Boy
",Terence Rattigan,"
  3.76
","

  470
  ratings
","

    44
    reviews
","This extraordinary play is loosely based on the famous Archer-Shee case, in which a young cadet, expelled from the Royal Naval College at Osborne on a charge of petty theft, was finally vindicated after the matter had become a public and Parliamentary scandal. This trial, stemming from an incident which in itself seemed relatively unimportant, soon developed into a spectacular and significant struggle on the outcome of which certain fundamental principles of democracy were at issue. A pleasant young English boy, on seemingly conclusive evidence, was discharged from an English government school. The boy's father, believing implicitly in the youth's denial of guilt, starts to investigate the procedure by which the lad was allegedly deprived of his rights as an individual. The father puts the case into the hands of an eminent lawyer who considers the issues involved just as important as does the plaintiff. During the years that the legal fight continues, the entire country is aroused over the principles involved, and the boy's family become impoverished and suffer acutely from a sort of social ostracism to which they all fall victims. The father's stand, in particular, assumes an almost fanatical character. At the end, however - because of his ultimate belief in justice and democratic ideals - his stand is triumphantly justified.",0582060192,9780582060197),Paperback,,184 pages,"
            Published
        February 18th 1991
         by Longman

            
              (first published 1946)
            
","['Plays', 'Drama', 'Fiction', 'Historical', 'Historical Fiction', 'Plays', 'Theatre', 'Classics', 'Literature']"
17408836-os-maias,"
      Os Maias
",Eça de Queirós,"
  4.00
","

  15,248
  ratings
","

    444
    reviews
","1572. Eu el Rey faço ?aber aos que e?te Aluara virem que eu ey por bem & me praz dar licença a Luis de Camo?s pera que po??a fazer imprimir ne?ta cidade de Lisboa, hua obra em Octaua rima chamada Os Lu?iadas, que contem dez cantos perfeitos, na qual por ordem poetica em ver?os ?e declarão os principaes feitos dos Portugue?es nas partes da India depois que ?e de?cobrio a nauegação pera ellas por mãdado del Rey dom Manoel meu vi?auo que ?ancta gloria aja, & i?to com priuilegio pera que em tempo de dez anos que ?e começarão do dia que ?e a dita obra acabar de empremir em diãte, ?e não po??a imprimir n? vender em meus reinos & ?enhorios nem trazer a elles de fora, nem leuar aas ditas partes da India pera ?e vender ?em lic?ça do dito Luis de Camo?s ou da pe??oa que pera i??o ?eu poder tiuer, ?ob pena de qu? o contrario fizer pagar cinquoenta cruzados & perder os volmes que imprimir, ou vender, a metade pera o dito Luis de Camo?s, & a outra metade pera quem os acu?ar. E antes de ?e a dita obra vender lhe ?era po?to o preço na me?a do de?pacho dos meus De?embargadores do paço, o qual ?e declarará & porá impre??o na primeira folha da dita obra pera ?er a todos notorio, & antes de ?e imprimir ?era vi?ta & examinada na me?a do con?elho geral do ?anto officio da Inqui?ição pera cõ ?ua licença ?e auer de imprimir, & ?e o dito Luis de Camões tiuer acrecentados mais algus Cantos, tambem ?e imprimirão auendo pera i??o licença do ?ancto officio, como acima he dito. E e?te meu Aluara ?e imprimirà outro?i no principio da dita obra, o qual ey por bem que valha & tenha força & vigor, como ?e fo??e carta feita em meu nome por mim a??inada & pa??ada por minha Chancellaria ?em embargo da Ordenação do ?egundo liuro, tit. xx. que diz que as cou?as cujo effeito ouuer de durar mais que hum ano pa??em per cartas, & pa??ando por aluaras não valhão. Ga?par de Seixas o fiz em Lisboa, a .xxiiij: de Setembro, de M.D.LXXI. Iorge da Co?ta o fiz e?creuer. ? OS LVSIADAS DE LVIS DE",9723806037,9789723806038),Paperback,,719 pages,"
            Published
        April 2002
         by Livros do Brasil

            
              (first published 1888)
            
","['Classics', 'European Literature', 'Portuguese Literature', 'Fiction', 'Romance', 'Cultural', 'Portugal']"
3399321-sonic-theology,"
      Sonic Theology: Hinduism and Sacred Sound (Studies in Comparative Religion)
",Guy L. Beck,"
  3.80
","

  5
  ratings
","

    1
    review
","Traditionally Hinduism has appealed to Western eyes though its rich tableau of visual artifacts: temple architecture, sculpture, painting, craft. Guy Beck argues, however, that the focus of Western scholars on Hinduism's visual component has often been at the expense of the religion's most important feature - its emphasis on sound. Beck addresses this longstanding imbalance in this pathbreaking study. He contends that sound possesses a central place in Hindu theory and practice and that Hinduism is essentially a sonic theology. Unlike religious traditions that emphasize silence, the Hindu world is permeated by sound. Drums, bells, gongs, cymbals, conches, flutes, and an array of vocalizations play a central role in the worship experience. Beck provides a theoretical exposition of the major textual sources of Hindu sacred sound, namely the Vedas, Upanishads, Mimamsa, Grammar, Yoga, Saiva-Agama, Sakta-Tantra, and Vaisnava Pancaratra. From the Vedic Vak as ""spoken word"" to the Sabda-Brahman of the Upanishads, Mimamsa, and Grammar, and on to the Nada-Brahman of Yoga, Saivism, Saktism, Vaisnavism, and Indian classical music, Beck argues that sound participates at every level of the Hindu cosmos. As he weaves the theology of sound throughout Hindu textual traditions, Beck provides ample, coherent justifications of the practical use of sound in Mantra repetitions, Om recitations, and Nada-Brahman meditational techniques. He compares the centrality of sound in Hindu theology to its role, or its absence, in other religions. The issues Beck raises about sound and language not only reshape our understanding of Hindu worship but also invite a fresh approach to comparative theology.",0872498557,9780872498556),Hardcover,,306 pages,"
            Published
        April 1st 1993
         by Univ of South Carolina Pr

      ",['Music']
25816352-the-academy,"
      The Academy
",Emmaline Andrews,"
  3.74
","

  3,072
  ratings
","

    275
    reviews
","The Academy — Where things are not always as they seem…My name is Kris Jameson and I’m a student at the Royal Academy. I’m at the top of all my classes, what they call a “model student.” There’s only one problem—the Academy is an all boys school and I’m a girl.It started as a prank when I took my brother’s place. But things got complicated when I caught Broward, the school bully, in a compromising position. They got even worse when I was assigned my roommate—the handsome but enigmatic North who saved me several times from the bully’s attacks.Now the consequences of my deception are coming back to haunt me. The penalty for fraud at this exclusive school is much worse than simple expulsion—I could lose a hand. Worse, so could my beloved brother.With so much at stake, it’s imperative that I keep my secret safe. And the person I’m closest to, North, is the one I have to be most wary of.The trouble is, I think I’m falling in love with him…",,,,,,,"['Romance', 'Young Adult', 'Science Fiction', 'Fantasy', 'LGBT', 'Genderqueer']"
28374062-the-kept-woman,"
      The Kept Woman
",Karin Slaughter,"
  4.09
","

  36,085
  ratings
","

    2,654
    reviews
","
Husbands and wives. Mothers and daughters. The past and the future. 

Secrets bind them. And secrets can destroy them. 
The author of Pretty Girls returns with an electrifying, emotionally complex thriller that plunges its fascinating protagonist into the darkest depths of a mystery that just might destroy him. With the discovery of a murder at an abandoned construction site, Will Trent of the Georgia Bureau of Investigation is brought in on a case that becomes much more dangerous when the dead man is identified as an ex-cop.Studying the body, Sara Linton—the GBI’s newest medical examiner and Will’s lover—realizes that the extensive blood loss didn't belong to the corpse. Sure enough, bloody footprints leading away from the scene indicate there is another victim—a woman—who has vanished . . . and who will die soon if she isn’t found.Will is already compromised, because the site belongs to the city’s most popular citizen: a wealthy, powerful, and politically connected athlete protected by the world’s most expensive lawyers—a man who’s already gotten away with rape, despite Will’s exhaustive efforts to put him away.But the worst is yet to come. Evidence soon links Will’s troubled past to the case . . . and the consequences will tear through his life with the force of a tornado, wreaking havoc for Will and everyone around him, including his colleagues, family, friends—and even the suspects he pursues.Relentlessly suspenseful and furiously paced, peopled with conflicted, fallible characters who leap from the page, The Kept Woman is a seamless blend of twisty police procedural and ingenious psychological thriller -- a searing, unforgettable novel of love, loss, and redemption.  ",0062430211,9780062430212),Hardcover,,461 pages,"
            Published
        September 20th 2016
         by William Morrow

            
              (first published June 14th 2016)
            
","['Mystery', 'Thriller', 'Fiction', 'Mystery', 'Crime', 'Thriller', 'Mystery Thriller']"
769515,"
      Resurrection
",Stephen Cole,"
  3.98
","

  838
  ratings
","

    33
    reviews
","Kate Folan comes from a family of werewolves. She'll only become fully 'wolf herself when she mates with a male werewolf. But she vows that will never happen. The last thing she wants is to give in to her evil heritage. Then she meets Tom Anderson. Tom is a wereling-a werewolf who retains his humanity even in his wolf form. He was ""turned"" by Kate's mother, who chose wisely. Tom and Kate can't help falling for each other. But if they give in to their feelings, Kate will become the thing she hates most. Unless they can find a cure. . . .",1595140433,9781595140432),Paperback,,272 pages,"
            Published
        April 21st 2005
         by Razorbill

            
              (first published April 21st 2004)
            
","['Young Adult', 'Shapeshifters', 'Werewolves', 'Fantasy', 'Fantasy', 'Paranormal', 'Horror', 'Paranormal', 'Shapeshifters', 'Fantasy', 'Supernatural', 'Fiction', 'Fantasy', 'Urban Fantasy', 'Romance', 'Paranormal Romance']"
37784674-la-agon-a-de-una-flor,"
      La agonía de una flor
",Fernando Soto Aparicio,"
  3.70
","

  10
  ratings
","

    3
    reviews
",,9588502144,9789588502144),Paperback,Large print,160 pages,"
            Published
        July 15th 2010
         by La Serpiente Emplumada

            
              (first published 2010)
            
",[]
39787979-nevermoor,"
      Nevermoor: Morriganin koetukset
",Jessica  Townsend,"
  4.38
","

  21,033
  ratings
","

    4,396
    reviews
","Morrigan Korppi on kirottu. Koska hän on syntynyt ehtoona, ajan viimeisenä päivänä, häntä syytetään kaikista onnettomuuksista, sattuivat ne kenelle tahansa. Mutta mikä pahinta, hänen on määrä kuola yhdentenätoista syntymäpäivänään.Kun Morrigan odottaa kohtaloaan, merkillinen mies nimeltä Jupiter Pohjoinen astuu hänen elämäänsä ratsastaen jättimäisellä mekaanisella hämähäkillä. Mustien savupetojen ja varjo-olentojen jahdatessaheitä Jupiter kiidättää Morriganin turvaan taianomaiseen kaupunkiin nimeltä Nevermoor.Jupiter on valinnut Morriganin Nevermoorin Meineikkaan Seuran kokelaaksi. Saadakseen paikan Morriganin on kilpaitava nejljässä huippuvaikeassa koetuksessa. Kaikilla ehdokailla on jokin erityiskyky, mutta Morrigan ei itsestään sellaista löydä. Hänen on keksittävä keino suoriutua koetuksista - tai hänen pitää jättää Nevermoor.",9511313215,9789511313212),Hardcover,,368 pages,"
            Published
        March 2018
         by Otava

            
              (first published October 12th 2017)
            
","['Fantasy', 'Childrens', 'Middle Grade', 'Childrens', 'Young Adult', 'Fiction']"
18872934-an-officer-and-a-spy,"
      An Officer and a Spy
",Robert   Harris,"
  4.16
","

  19,254
  ratings
","

    2,140
    reviews
","
IN THE HUNT FOR A SPY, HE EXPOSED A CONSPIRACY. The winner of the Walter Scott Prize for Historical Fiction 2014, this is a gripping historical thriller from Robert Harris – Sunday Times bestselling author of Fatherland and The Ghost.




Paris, 1895: an army officer, Georges Picquart, watches a convicted spy, Alfred Dreyfus, being publicly humiliated in front of a baying crowd.

Dreyfus is exiled for life to Devil's Island; Picquart is promoted to run the intelligence unit that tracked him down.

But when Picquart discovers that secrets are still being handed over to the Germans, he is drawn into a dangerous labyrinth of deceit and corruption that threatens not just his honour but his life...",,,Kindle Edition,,500 pages,"
            Published
        September 26th 2013
         by Cornerstone Digital

      ","['Historical', 'Historical Fiction', 'Fiction', 'Thriller', 'Historical', 'Cultural', 'France', 'Mystery']"
235597,"
      Winnie-the-Pooh
",A.A. Milne,"
  4.34
","

  243,802
  ratings
","

    4,076
    reviews
",,0142404675,9780142404676),Paperback,,161 pages,"
            Published
        December 29th 2005
         by Puffin Books

            
              (first published October 14th 1926)
            
","['Classics', 'Childrens', 'Fiction']"
76022,"
      Buddha's Little Finger
",Victor Pelevin,"
  4.26
","

  4,364
  ratings
","

    202
    reviews
","Russian novelist Victor Pelevin is rapidly establishing himself as one of the most brilliant young writers at work today. His comic inventiveness and mind-bending talent prompted Time magazine to proclaim him a ""psychedelic Nabokov for the cyber-age."" In his third novel, Buddha's Little Finger, Pelevin has created an intellectually dazzling tale about identity and Russian history, as well as a spectacular elaboration of Buddhist philosophy. Moving between events of the Russian Civil War of 1919 and the thoughts of a man incarcerated in a contemporary Moscow psychiatric hospital, Buddha's Little Finger is a work of demonic absurdism by a writer who continues to delight and astonish.",0141002328,9780141002323),Paperback,,352 pages,"
            Published
        December 1st 2001
         by Penguin Books

            
              (first published 1996)
            
","['Fiction', 'Cultural', 'Russia', 'Literature', 'Russian Literature']"
83501,"
      The Crystal Prison
",Robin Jarvis,"
  4.00
","

  1,112
  ratings
","

    30
    reviews
",,1587171619,9781587171611),Paperback,,256 pages,"
            Published
        July 1st 2002
         by Chronicle Books

            
              (first published 1989)
            
","['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Animals']"
9789800-my-sister-lives-on-the-mantelpiece,"
      My Sister Lives on the Mantelpiece
",Annabel Pitcher,"
  4.01
","

  11,692
  ratings
","

    1,509
    reviews
","Ten-year-old Jamie Matthews has just moved to the Lake District with his Dad and his teenage sister, Jasmine for a 'Fresh New Start'. Five years ago his sister's twin, Rose, was blown up by a terrorist bomb. His parents are wrecked by their grief, Jasmine turns to piercing, pink hair and stops eating. The family falls apart. But Jamie hasn't cried in all that time. To him Rose is just a distant memory. Jamie is far more interested in his cat, Roger, his birthday Spiderman T-shirt, and in keeping his new friend Sunya a secret from his dad. And in his deep longing and unshakeable belief that his Mum will come back to the family she walked out on months ago. When he sees a TV advert for a talent show, he feels certain that this will change everything and bring them all back together once and for all.",1444001833,9781444001839),Hardcover,,226 pages,"
            Published
        March 1st 2011
         by Orion Children's Books

      ","['Young Adult', 'Fiction', 'Contemporary', 'Childrens', 'Middle Grade', 'Realistic Fiction']"
24268448-pedro-p-ramo,"
      Pedro Páramo
",Juan Rulfo,"
  4.05
","

  34,866
  ratings
","

    2,513
    reviews
","Pedro Páramo se publicó en 1955, dos años después de los relatos de El llano en llamas.En el arranque de la novela, Juan Preciado promete a su madre en el lecho de muerte ir en busca de su padre, Pedro Páramo, un pequeño cacique pueblerino a quien no conoce. «El olvido en que nos tuvo cóbraselo caro» le dice ella, y Juan parte hacia Comala, un pueblo mítico que es el verdadero protagonista de estas páginas. Allí, envuelto en una tierra vieja que está sobre las brasas de la tierra, «en la mera boca del infierno», se encontrará con las voces de la memoria de personajes de ensueño, que irán tejiendo una historia de deseos y pasado, de muertos y visiones irreales, que abarca desde mediados del XIX a las revueltas cristeras de comienzos del XX. Anclada en terreno firme, la novela se dispara en múltiples direcciones rompiendo el tiempo, confundiendo realidad y alucinación, fundiendo violencia y lirismo con sus conversaciones entrecortadas. Entre espectros, la desolación de Comala hace realidad ese «valle de lágrimas» que compone la geografía universal del dolor, llena de ecos, violencia y aire envenenado.",,,Kindle Edition,,115 pages,"
            Published
        
        

            
              (first published March 19th 1955)
            
","['Fiction', 'Classics', 'Magical Realism', 'European Literature', 'Spanish Literature', 'Cultural', 'Latin American']"
34913575-that-woman,"
      That Woman
",Wayne  Clark,"
  4.21
","

  47
  ratings
","

    35
    reviews
","Beating the Odds in Colonial New York• 2017 Book Excellence Awards Finalist for Fiction• 2017 Winner 50 Great Writers You Should Be ReadingKidnapped in France and brought to America as an indentured servant, a young woman takes on the brutal merchant king of New York’s East River waterfront…Illness suddenly deprives 17-year-old Sarah Da Silva and her older brother Jacob of a mother. Before Sarah has come to terms with that loss, her merchant father grows frail and increasingly desperate in the face of impending bankruptcy. On the rainy night their father scours the docks of Bordeaux, France, to make his final bid to save his family, his children are kidnapped and forced onto a ship bound for New York City where they’ll be separated and sold to the highest bidder as indentured labor. Purchased by a grotesque merchant whose wealth, backed by a team of henchmen, allows him to dominate the chaotic East River docks, Sarah strikes back the only way she can. Vowing to never allow him to put his hands on her again, she presses a knife to his fat neck. She demands her freedom, a roof over her head and the means to start a business. Her leverage? Knowledge obtained on the voyage that would bring the big man to his knees forever. He yields to her demands but privately swears to become her worst nightmare.",0992120268,9780992120269),Paperback,,455 pages,"
            Published
        April 19th 2017
         by Wayne Clark YUL/NYC

      ",['Fiction']
